Target_genes,Score
ALS2,65.57142900000001
RERE,65.42857099999999
GLTP,65.42857099999999
DNAH11,65.42857099999999
CDYL,65.42857099999999
TSPYL6,65.285714
SERPINB3,65.285714
MICB,65.285714
IGF2R,65.285714
CTCFL,65.14285699999999
CPA1,65.14285699999999
BSG,65.14285699999999
RFK,65.0
CNGB3,65.0
ACTC1,65.0
SPON2,64.85714300000001
SEMA4G,64.85714300000001
RPS14,64.85714300000001
PANK3,64.85714300000001
KLF3,64.85714300000001
HNRNPU,64.85714300000001
GNA13,64.85714300000001
DRD3,64.85714300000001
RBP1,64.714286
NUP160,64.714286
MELTF,64.714286
FAM118A,64.714286
ATP6V1G1,64.714286
FBL,64.57142900000001
TOPAZ1,64.42857099999999
SMAD7,64.42857099999999
LHX3,64.42857099999999
ESRRG,64.42857099999999
ENPP2,64.42857099999999
TSPAN33,64.285714
GPRIN2,64.285714
CTNND2,64.285714
TEX261,64.14285699999999
STK39,64.14285699999999
NT5E,64.14285699999999
MBNL1,64.14285699999999
MAP10,64.14285699999999
C12orf75,64.14285699999999
PHACTR2,64.0
NREP,64.0
LANCL3,64.0
KRTAP5-11,64.0
KIAA1257,64.0
FAM160B2,64.0
EPB42,64.0
EFCC1,64.0
XDH,63.85714300000001
WDR62,63.85714300000001
UBA52,63.85714300000001
THAP8,63.85714300000001
OSTF1,63.85714300000001
NUDCD3,63.85714300000001
NMRK1,63.85714300000001
ABCC2,63.85714300000001
UTS2B,63.714286
INMT,63.714286
CCDC50,63.714286
STAT5A,63.571429
SERPINB4,63.571429
GAL3ST4,63.571429
PUM1,63.428571
MYL4,63.428571
CEACAM16,63.428571
TNF,63.285714
LTB,63.285714
LTA,63.285714
LST1,63.285714
LGALS12,63.285714
TMEM131,63.14285699999999
ETS1,63.14285699999999
CEP85L,63.14285699999999
ANP32A,63.14285699999999
RIN3,63.0
MYL6B,63.0
MORF4L2,63.0
MAN2A1,63.0
LAMA3,63.0
SENP2,62.85714300000001
PTN,62.85714300000001
POLR3G,62.85714300000001
MED12L,62.85714300000001
MBLAC2,62.85714300000001
GTF2B,62.85714300000001
FMN1,62.85714300000001
FHDC1,62.85714300000001
FARSA,62.85714300000001
CCDC92B,62.85714300000001
CALR,62.85714300000001
UPP2,62.714286
SNORC,62.714286
SDCCAG8,62.714286
NDE1,62.714286
CEP170,62.714286
TRIM14,62.571429
SYNE3,62.571429
SERAC1,62.571429
SAT1,62.571429
S100A11,62.571429
PPFIA2,62.571429
PDE4DIP,62.571429
GTF2H5,62.571429
CSF3R,62.571429
ZNRF1,62.428571
ZNF254,62.428571
NINL,62.428571
HSPA6,62.428571
PDCD6IP,62.285714
ACSS3,62.285714
ZNF384,62.14285699999999
ZNF207,62.14285699999999
PIANP,62.14285699999999
NUDT2,62.14285699999999
KIF24,62.14285699999999
BDH1,62.14285699999999
ZNF354A,62.0
ZNF35,62.0
VAPB,62.0
DMBX1,62.0
BANF2,62.0
AVPR2,62.0
DSP,61.85714300000001
AMER1,61.85714300000001
SQLE,61.714286
SNCG,61.714286
PRMT6,61.714286
NUTM2E,61.714286
MMRN2,61.714286
KLF9,61.714286
GATA6,61.714286
COX10,61.714286
CENPW,61.714286
TMEM106B,61.571429
NRIP3,61.571429
MEIG1,61.571429
LRFN5,61.571429
KRT33B,61.571429
IGDCC3,61.571429
GMEB1,61.571429
CLEC4C,61.571429
NTRK3,61.428571
JARID2,61.428571
CEP120,61.428571
ZNF326,61.285714
SLC39A4,61.285714
RARS2,61.285714
PATE3,61.285714
ORC3,61.285714
NIF3L1,61.285714
MRPL58,61.285714
GNAZ,61.285714
DGAT2L6,61.285714
CPSF1,61.285714
CHMP7,61.285714
CALHM3,61.285714
WDR91,61.14285699999999
VEZT,61.14285699999999
STEAP1,61.14285699999999
SLC9A2,61.14285699999999
RABGEF1,61.14285699999999
RAB11FIP4,61.14285699999999
LASP1,61.14285699999999
JAZF1,61.14285699999999
HFE,61.14285699999999
GPR65,61.14285699999999
FGD6,61.14285699999999
CCDC38,61.14285699999999
AMDHD1,61.14285699999999
ALDH3B2,61.14285699999999
TRIM38,61.0
PLCH1,61.0
OR10J3,61.0
HTR1B,61.0
ELMO2,61.0
ATRN,61.0
UGT2B4,60.85714300000001
TNNI3K,60.85714300000001
OR4X1,60.85714300000001
CATSPERG,60.85714300000001
TLE1,60.714286
SOX14,60.714286
SAMD4B,60.714286
RARB,60.714286
DEFB4B,60.714286
UROS,60.571429
TXNL4A,60.571429
SART3,60.571429
RBFA,60.571429
MEX3A,60.571429
LRP4,60.571429
ISCU,60.571429
IGLON5,60.571429
GPRIN3,60.571429
EEF1A1,60.571429
DACT3,60.571429
CCDC90B,60.571429
BCCIP,60.571429
TEX264,60.428571
GPNMB,60.428571
EIF1AX,60.428571
DISC1,60.428571
CELA1,60.428571
CCK,60.428571
TM4SF1,60.285714
TERB2,60.285714
SELPLG,60.285714
LINGO4,60.285714
CSTF2T,60.285714
CP,60.285714
CD164,60.285714
SMARCC2,60.14285699999999
RBM45,60.14285699999999
PDE11A,60.14285699999999
PAN2,60.14285699999999
NUGGC,60.14285699999999
NEUROG2,60.14285699999999
MAPK8,60.14285699999999
IRF2,60.14285699999999
EPHA4,60.14285699999999
ELP3,60.14285699999999
CNPY2,60.14285699999999
TPST1,60.0
PSMC5,60.0
MRPS9,60.0
FTSJ3,60.0
C9,60.0
ZDHHC14,59.85714300000001
PPP1R9B,59.85714300000001
MRGPRG,59.85714300000001
FBLN2,59.85714300000001
CCDC33,59.85714300000001
BCAR1,59.85714300000001
USP47,59.714286
UPK3BL2,59.714286
SPDYE2B,59.714286
SPDYE2,59.714286
RBM24,59.714286
NAE1,59.714286
GPA33,59.714286
FAH,59.714286
DUSP27,59.714286
CYP1B1,59.714286
CCDC130,59.714286
UPP1,59.571429
UMODL1,59.571429
UBE2H,59.571429
STMN2,59.571429
SPSB4,59.571429
PNOC,59.571429
MMP17,59.571429
KIDINS220,59.571429
AP1G1,59.571429
PPBP,59.428571
PF4,59.428571
PDSS2,59.428571
NID2,59.428571
FZD2,59.428571
CEP350,59.428571
YEATS2,59.285714
PYGO2,59.285714
PLEKHG1,59.285714
PBXIP1,59.285714
NTM,59.285714
LRIG1,59.285714
LOC101928120,59.285714
LAMC2,59.285714
CLEC4E,59.285714
ATP6V0D2,59.285714
ARL13A,59.285714
TMEM132B,59.14285699999999
STX10,59.14285699999999
MPV17L2,59.14285699999999
IER2,59.14285699999999
HRH2,59.14285699999999
PRRC2C,59.0
PPP1R12B,59.0
PKP2,59.0
MYT1,59.0
MARF1,59.0
HCLS1,59.0
EDC4,59.0
TLN1,58.85714300000001
SMARCE1,58.85714300000001
SLC12A7,58.85714300000001
FAM221A,58.85714300000001
EPB41L1,58.85714300000001
CREB3,58.85714300000001
CFAP45,58.85714300000001
TUBE1,58.714286
TNFRSF10A,58.714286
PIP,58.714286
FAM229B,58.714286
ARSF,58.714286
NOTCH3,58.571429
MEAK7,58.571429
KRT9,58.571429
FAIM2,58.571429
UTP4,58.428571
UNC13A,58.428571
DERPC,58.428571
CHTF8,58.428571
UNC93B1,58.285714
TSSK6,58.285714
TRIM5,58.285714
SCML1,58.285714
NDUFA13,58.285714
KDM4A,58.285714
KCNIP4,58.285714
CLDN9,58.285714
CLDN6,58.285714
CDR2L,58.285714
ALDH3B1,58.285714
TMBIM6,58.14285699999999
PDCD7,58.14285699999999
OCSTAMP,58.14285699999999
INAVA,58.14285699999999
FAM178B,58.14285699999999
CD19,58.14285699999999
TIGD2,58.0
SP4,58.0
MAML1,58.0
KANSL3,58.0
IPO4,58.0
FER1L5,58.0
CXCR4,58.0
COMT,58.0
MACROD1,57.85714300000001
LDLR,57.85714300000001
GSR,57.85714300000001
EXOC6B,57.85714300000001
CACNB3,57.85714300000001
SIGLEC1,57.714286
P4HA3,57.714286
NEK10,57.714286
MPP5,57.714286
KBTBD2,57.714286
DPEP2NB,57.714286
CYP8B1,57.714286
CDH24,57.714286
LATS2,57.571429
KIF20B,57.571429
HELLS,57.571429
DARS1,57.571429
BRD3,57.571429
VPS41,57.428571
PSD3,57.428571
PLAA,57.428571
PAM,57.428571
LURAP1,57.428571
FXYD2,57.428571
TSPAN19,57.285714
NR4A1,57.285714
MED4,57.285714
LRRIQ1,57.285714
ARHGDIB,57.285714
TMEM44,57.14285699999999
SOX9,57.14285699999999
PROK1,57.14285699999999
LNPEP,57.14285699999999
UQCR11,57.0
TWIST1,57.0
SH3KBP1,57.0
NANP,57.0
CCDC80,57.0
ACTL6B,57.0
UBE2V1,56.85714300000001
RAD52,56.85714300000001
PRAMEF9,56.85714300000001
JADE2,56.85714300000001
HOMEZ,56.85714300000001
BCL9,56.85714300000001
ZNF714,56.714286
ZNF587,56.714286
UBE4B,56.714286
SCLT1,56.714286
PLEKHG3,56.714286
PFN4,56.714286
FAM228B,56.714286
C4orf33,56.714286
PRDM6,56.571429
AP3B1,56.571429
YPEL4,56.428571
TJP1,56.428571
TAF7,56.428571
SLCO5A1,56.428571
SETBP1,56.428571
PCDHGA1,56.428571
MUCL3,56.428571
MID1,56.428571
DGKZ,56.428571
CLP1,56.428571
CHRM1,56.428571
PC,56.285714
KLHL7,56.285714
CYFIP2,56.285714
CORO2A,56.285714
CCDC170,56.285714
ZNF674,56.14285699999999
RIOX2,56.14285699999999
RAB42,56.14285699999999
MMP15,56.14285699999999
LIMA1,56.14285699999999
LDLRAD3,56.14285699999999
TTC23L,56.0
TCL1B,56.0
PRSS8,56.0
NICN1,56.0
ELOA3C,56.0
DDX47,56.0
DDX31,56.0
COL2A1,56.0
AMT,56.0
YPEL5,55.85714300000001
TSPYL4,55.85714300000001
TNFSF14,55.85714300000001
PRR23D2,55.85714300000001
PRR23D1,55.85714300000001
OR2M3,55.85714300000001
LATS1,55.85714300000001
KDM6A,55.85714300000001
DSE,55.85714300000001
CMTR2,55.85714300000001
ZNF680,55.714286
XYLT1,55.714286
SUCLG2,55.714286
SPO11,55.714286
RIOK2,55.714286
PHOSPHO1,55.714286
MOXD1,55.714286
KDELR1,55.714286
GRIN2D,55.714286
GLRB,55.714286
CCDC169-SOHLH2,55.714286
CCDC169,55.714286
CAPN2,55.714286
ZNF629,55.571429
SSBP3,55.571429
RD3,55.571429
NCKAP1,55.571429
ETFBKMT,55.571429
BPNT2,55.571429
AHCYL1,55.571429
TMCC2,55.428571
STYK1,55.428571
SRP14,55.428571
SMC3,55.428571
RAD54L,55.428571
LOC284898,55.428571
CYP11A1,55.428571
CLMN,55.428571
CACFD1,55.428571
C7orf57,55.428571
ARPC1B,55.428571
VWA3B,55.285714
SYNE1,55.285714
SPIDR,55.285714
RNF19A,55.285714
FOXL3,55.285714
PGM2L1,55.14285699999999
MAP4K3,55.14285699999999
HMGN1,55.14285699999999
DMD,55.14285699999999
CRTAM,55.14285699999999
ZNF814,55.0
SIRPG,55.0
PIK3IP1,55.0
OR1A2,55.0
OR1A1,55.0
NATD1,55.0
IPPK,55.0
FEZF2,55.0
CCDC36,55.0
C3orf84,55.0
ZC3H11A,54.85714300000001
ZBED6,54.85714300000001
SDC2,54.85714300000001
GOLM1,54.85714300000001
DYNC1LI1,54.85714300000001
CDCA8,54.85714300000001
C1orf109,54.85714300000001
BORCS7,54.85714300000001
ADAMTS18,54.85714300000001
WBP11,54.714286
MAP11,54.714286
LMX1A,54.714286
LGR4,54.714286
COA8,54.714286
CCNG2,54.714286
C12orf60,54.714286
BAG5,54.714286
TANK,54.571429
RXFP1,54.571429
PIP4K2C,54.571429
PDP1,54.571429
ORAI2,54.571429
HPCA,54.571429
RAB25,54.428571
PRCD,54.428571
POU2F1,54.428571
PELI1,54.428571
MINDY3,54.428571
CYGB,54.428571
ZRANB3,54.285714
TMED10,54.285714
SMCO3,54.285714
RELA,54.285714
PCBP1,54.285714
NTMT1,54.285714
ITPK1,54.285714
GDF5,54.285714
CEP250,54.285714
C9orf50,54.285714
VPS35,54.14285699999999
PLA2G2A,54.14285699999999
ORC6,54.14285699999999
METTL21A,54.14285699999999
CPPED1,54.14285699999999
ADCY8,54.14285699999999
SETD5,54.0
SEC24D,54.0
NEK8,54.0
CARD8,54.0
CABLES1,54.0
TBX19,53.85714300000001
S100A16,53.85714300000001
NFYC,53.85714300000001
LRRC52,53.85714300000001
IP6K2,53.85714300000001
SET,53.714286
PNMA1,53.714286
PLEKHD1,53.714286
NFKBIZ,53.714286
DCLK1,53.714286
IL27,53.571429
GAB3,53.571429
CYP2S1,53.571429
ZNF493,53.428571
PTCD1,53.428571
PITPNA,53.428571
NSMCE1,53.428571
NEUROD1,53.428571
GMFB,53.428571
ECM1,53.428571
CYB5R1,53.428571
CPSF4,53.428571
AMOT,53.428571
ADIPOR1,53.428571
S100A1,53.285714
LPCAT2,53.285714
GNAT2,53.285714
SCRIB,53.14285699999999
MLH1,53.14285699999999
HMBS,53.14285699999999
GBX2,53.14285699999999
EPM2AIP1,53.14285699999999
ELAC2,53.14285699999999
CCDC12,53.14285699999999
WDFY1,53.0
RUNX1T1,53.0
NOX1,53.0
SFMBT1,52.85714300000001
MOB3B,52.85714300000001
KIAA1324L,52.85714300000001
IFNK,52.85714300000001
ZNFX1,52.714286
PLXNA4,52.714286
OXER1,52.714286
ITPKB,52.714286
FAM151B,52.714286
DNMT3A,52.714286
CDK5RAP1,52.714286
SPRY4,52.571429
PEMT,52.571429
NTNG1,52.571429
NARS1,52.571429
MN1,52.571429
KRT86,52.571429
GOT1L1,52.571429
RPS6,52.428571000000005
PSMD5,52.428571000000005
FOXP1,52.428571000000005
CST2,52.428571000000005
CD200,52.428571000000005
BAGE4,52.428571000000005
BAGE3,52.428571000000005
BAGE2,52.428571000000005
BAGE,52.428571000000005
ADRA1B,52.428571000000005
TMC7,52.285714
SMC6,52.285714
SLC38A1,52.285714
SGPL1,52.285714
PLAC9,52.285714
GEN1,52.285714
GABARAPL1,52.285714
FOCAD,52.285714
CLDN18,52.285714
ZNF705G,52.142857
LRFN4,52.142857
LIPA,52.142857
TLL1,52.0
SYNDIG1L,52.0
RBM15,52.0
RAB5A,52.0
NEBL,52.0
LMBR1L,52.0
EFHB,52.0
ACOT2,52.0
TFF1,51.857143
PTP4A2,51.857143
PLAGL1,51.857143
ODF4,51.857143
NUTM2A,51.857143
NIBAN3,51.857143
MLLT6,51.857143
LCN12,51.857143
FBXW5,51.857143
ENPP6,51.857143
C8G,51.857143
BTBD3,51.857143
PLG,51.714286
OLFML3,51.714286
IL6R,51.714286
HROB,51.714286
FAM163B,51.714286
AHRR,51.714286
MEI4,51.571428999999995
GRHL1,51.571428999999995
CDSN,51.571428999999995
ZNF397,51.428571000000005
TMX3,51.428571000000005
SLC35F3,51.428571000000005
SDE2,51.428571000000005
HLCS,51.428571000000005
FAM90A1,51.428571000000005
DYRK4,51.428571000000005
CCDC102B,51.428571000000005
TENM2,51.285714
SERPINB1,51.285714
RASA4B,51.285714
RAB3IP,51.285714
PLXND1,51.285714
KNDC1,51.285714
DNAJA1,51.285714
CNNM3,51.285714
APTX,51.285714
TTLL11,51.142857
TRAM1,51.142857
SCAMP4,51.142857
ETFDH,51.142857
DEFB132,51.142857
C4orf46,51.142857
ADAT3,51.142857
ACTN2,51.142857
TRPM4,51.0
TMEM258,51.0
SLC6A2,51.0
SLC29A3,51.0
PRR7,51.0
HRC,51.0
GNAI2,51.0
FEN1,51.0
CACNA1E,51.0
C11orf95,51.0
SIK2,50.857143
PPP3R2,50.857143
GGTLC2,50.857143
XAGE2,50.714286
THRA,50.714286
LOC100128108,50.714286
DCHS1,50.714286
CNOT2,50.714286
USP11,50.571428999999995
SLC25A13,50.571428999999995
MTRNR2L2,50.571428999999995
MSH3,50.571428999999995
LPCAT4,50.571428999999995
GTF3C2,50.571428999999995
EIF2B4,50.571428999999995
DHRS2,50.571428999999995
CDK16,50.571428999999995
ZCCHC8,50.428571000000005
RNF212B,50.428571000000005
PTPRN2,50.428571000000005
IRF2BP2,50.428571000000005
FNDC3A,50.428571000000005
CEBPG,50.428571000000005
CAST,50.428571000000005
APOL1,50.428571000000005
THEG,50.285714
NUFIP2,50.285714
FAM71B,50.285714
DDO,50.285714
CCS,50.285714
CCDC87,50.285714
ZMIZ1,50.142857
TRABD2A,50.142857
ROM1,50.142857
NOL6,50.142857
MAN1A2,50.142857
EML3,50.142857
DLL4,50.142857
CLVS2,50.142857
C15orf56,50.142857
WDR34,50.0
TAB2,50.0
RAD54B,50.0
FSBP,50.0
F11,50.0
COLQ,50.0
WWP2,49.857143
RBAK-RBAKDN,49.857143
RBAK,49.857143
PROM2,49.857143
PLAU,49.857143
NUDT15,49.857143
NOB1,49.857143
ZSCAN5A,49.714286
TOP1,49.714286
RALGDS,49.714286
IL2,49.714286
GOLGA6L7,49.714286
EIF1AD,49.714286
DHX8,49.714286
DEPTOR,49.714286
CST6,49.714286
BANF1,49.714286
ACVR2B,49.714286
UBE2A,49.571428999999995
SNTB2,49.571428999999995
SIRT3,49.571428999999995
RNF44,49.571428999999995
RACK1,49.571428999999995
PSMD13,49.571428999999995
MUC13,49.571428999999995
CXorf56,49.571428999999995
CDHR2,49.571428999999995
CAVIN3,49.571428999999995
VPS36,49.428571000000005
TNFRSF14,49.428571000000005
SPATA32,49.428571000000005
NOLC1,49.428571000000005
MRVI1,49.428571000000005
GPR179,49.428571000000005
CAPZA2,49.428571000000005
ZC3H4,49.285714
STX5,49.285714
SLC16A8,49.285714
KCNG3,49.285714
AEN,49.285714
UBQLN1,49.142857
TRA2B,49.142857
SRCAP,49.142857
SLURP2,49.142857
NR1H3,49.142857
MARVELD1,49.142857
LRRC72,49.142857
LOC730183,49.142857
CDON,49.142857
C7orf25,49.142857
BATF3,49.142857
ACP2,49.142857
YAF2,49.0
WNT5B,49.0
SLC1A1,49.0
SASS6,49.0
POU4F3,49.0
CYP4Z1,49.0
CRACR2A,49.0
ASF1A,49.0
SPTBN5,48.857143
SERINC4,48.857143
SERF2,48.857143
REX1BD,48.857143
RBM6,48.857143
PSPN,48.857143
PPP1R12C,48.857143
MON1A,48.857143
KBTBD8,48.857143
HYPK,48.857143
CETN3,48.857143
B4GALT5,48.857143
ALKBH7,48.857143
SMUG1,48.714286
SHBG,48.714286
ROPN1B,48.714286
NACC2,48.714286
GFPT1,48.714286
FXR2,48.714286
FMNL3,48.714286
AQR,48.714286
TRAPPC9,48.571428999999995
COX6B2,48.571428999999995
ZNF577,48.428571000000005
TBCC,48.428571000000005
SLCO4A1,48.428571000000005
MED20,48.428571000000005
LOC150051,48.428571000000005
DGAT2,48.428571000000005
CRABP1,48.428571000000005
CANT1,48.428571000000005
BYSL,48.428571000000005
BICRAL,48.428571000000005
ARMH4,48.428571000000005
VDR,48.285714
TREML4,48.285714
LGALS14,48.285714
FANCA,48.285714
EBAG9,48.285714
SLC35C2,48.142857
SEPSECS,48.142857
SCG5,48.142857
REV3L,48.142857
PRKAR1A,48.142857
NELFCD,48.142857
KMT5C,48.142857
RPL21,48.0
REL,48.0
MARCKS,48.0
ARHGEF35,48.0
SPATC1,47.857143
SF3B5,47.857143
PIWIL2,47.857143
NCOA1,47.857143
ICE2,47.857143
ADAMTS15,47.857143
TMEM191B,47.714286
SLC35G2,47.714286
PNRC1,47.714286
OR1D5,47.714286
MRAP2,47.714286
KCNH8,47.714286
HHIPL1,47.714286
GADD45A,47.714286
CCDC85C,47.714286
ACBD7,47.714286
MRPS18A,47.571428999999995
MAGED1,47.571428999999995
KTI12,47.571428999999995
HGS,47.571428999999995
CBLIF,47.571428999999995
ATP5F1A,47.571428999999995
ARL16,47.571428999999995
NPIPA3,47.428571000000005
NPIPA2,47.428571000000005
FABP4,47.428571000000005
CLEC4D,47.428571000000005
ARRB2,47.428571000000005
TKT,47.285714
SPTLC2,47.285714
NPIPA8,47.285714
NPIPA7,47.285714
NMT2,47.285714
LARS2,47.285714
KIFC3,47.285714
DDA1,47.285714
TMEM215,47.142857
SLA,47.142857
GPR87,47.142857
FBXO9,47.142857
CILK1,47.142857
ZFAND3,47.0
STAU2,47.0
SKOR1,47.0
SCNN1A,47.0
PNP,47.0
PIP4P1,47.0
OR9I1,47.0
NIPA2,47.0
NAAA,47.0
MIEN1,47.0
LTBR,47.0
C2CD6,47.0
ATP1A1,47.0
GPRC5B,46.857143
ADGRD1,46.857143
YARS2,46.714286
UAP1L1,46.714286
TAL2,46.714286
SAPCD2,46.714286
MRPS11,46.714286
MRPL46,46.714286
MICALCL,46.714286
BDNF,46.714286
TLR9,46.571428999999995
SLC7A11,46.571428999999995
RABGAP1L,46.571428999999995
PCDHGB7,46.571428999999995
PCDHGB6,46.571428999999995
PCDHGA11,46.571428999999995
PCDHGA10,46.571428999999995
FES,46.571428999999995
FAM71E2,46.571428999999995
CST9,46.571428999999995
CCN4,46.571428999999995
TLE2,46.428571000000005
RBM14-RBM4,46.428571000000005
RBM14,46.428571000000005
METTL11B,46.428571000000005
GRB7,46.428571000000005
GPBAR1,46.428571000000005
ABCA1,46.428571000000005
THBS1,46.285714
PLCB1,46.285714
ETAA1,46.285714
ANAPC1,46.285714
AGTRAP,46.285714
VSX1,46.142857
SLC34A2,46.142857
ROGDI,46.142857
PLCD1,46.142857
OR2L8,46.142857
OR2L13,46.142857
OR2AJ1,46.142857
MRPL15,46.142857
LOC112268355,46.142857
LOC112268354,46.142857
KIR3DS1,46.142857
KIR3DL1,46.142857
KIR2DL4,46.142857
DLEC1,46.142857
CDH10,46.142857
C7orf31,46.142857
ARAP1,46.142857
ZNF628,46.0
ZNF454,46.0
RGS5,46.0
RAC1,46.0
OR51T1,46.0
NCR3LG1,46.0
BLOC1S5,46.0
MUCL1,45.857143
MRPL23,45.857143
IAH1,45.857143
DTD1,45.857143
SARS1,45.714286
G6PC,45.714286
FAM107A,45.714286
ECI1,45.714286
ZNF385A,45.571428999999995
WEE1,45.571428999999995
SHROOM4,45.571428999999995
PIK3R3,45.571428999999995
SH2B2,45.428571000000005
QPRT,45.428571000000005
LRRC4B,45.428571000000005
HJURP,45.428571000000005
GIMAP7,45.428571000000005
ENPP7,45.428571000000005
CTTNBP2NL,45.428571000000005
CHPF2,45.428571000000005
AKTIP,45.428571000000005
ABCF2-H2BE1,45.428571000000005
ABCF2,45.428571000000005
ZNF135,45.285714
LRCH4,45.285714
ITGB8,45.285714
IL21,45.285714
FBXO24,45.285714
CXCL12,45.285714
COL6A6,45.285714
BTNL9,45.285714
ASAP3,45.285714
WDR82,45.142857
MVK,45.142857
MMAB,45.142857
LPO,45.142857
GLYCTK,45.142857
E2F7,45.142857
DNAH5,45.142857
CASP10,45.142857
RTN4,45.0
NSUN3,45.0
KIF14,45.0
HYAL2,45.0
HSD17B11,45.0
HAPLN2,45.0
ELOA3D,45.0
EIF4A3,45.0
DHFR2,45.0
C2orf74,45.0
RNF220,44.857143
PRKD2,44.857143
NUDCD1,44.857143
NOL11,44.857143
ENY2,44.857143
METTL24,44.714286
GAS7,44.714286
FDFT1,44.714286
EXOC5,44.714286
CX3CL1,44.714286
ADCY6,44.714286
TMEM94,44.571428999999995
SP1,44.571428999999995
PSMB2,44.571428999999995
CSH2,44.571428999999995
USF1,44.428571000000005
TSTD1,44.428571000000005
THOC2,44.428571000000005
POU3F1,44.428571000000005
MRGPRF,44.428571000000005
LAMA5,44.428571000000005
KNL1,44.428571000000005
ANGEL2,44.428571000000005
AMOTL1,44.428571000000005
ABO,44.428571000000005
TPPP,44.285714
PGBD5,44.285714
PCIF1,44.285714
MAP3K7CL,44.285714
CPLX2,44.285714
SPATS1,44.142857
PTGR1,44.142857
PARS2,44.142857
MRPS30,44.142857
HAVCR1,44.142857
DTHD1,44.142857
CHD4,44.142857
UNC119B,44.0
TBX4,44.0
RUNX1,44.0
RPP30,44.0
PXDNL,44.0
NFKBIL1,44.0
MXRA7,44.0
DDX39B,44.0
ATP6V1G2,44.0
ANTXR2,44.0
ZNF300,43.857143
TBC1D23,43.857143
PCID2,43.857143
MAP2K4,43.857143
MAL,43.857143
HEBP1,43.857143
CUL4A,43.857143
IGFBPL1,43.714286
HES2,43.714286
VPS51,43.571428999999995
TMEM262,43.571428999999995
SSPN,43.571428999999995
PRTG,43.571428999999995
MSMO1,43.571428999999995
CTNNA2,43.571428999999995
CHST15,43.571428999999995
CCND1,43.571428999999995
ZBTB38,43.428571000000005
TENT5C,43.428571000000005
PTTG1IP,43.428571000000005
NEU1,43.428571000000005
NADK,43.428571000000005
MIA3,43.428571000000005
LAIR1,43.428571000000005
GPR15,43.428571000000005
CLDND1,43.428571000000005
CES1,43.428571000000005
ZDHHC4,43.285714
SLC39A7,43.285714
RXRB,43.285714
RING1,43.285714
NBPF4,43.285714
HSD17B8,43.285714
GRID2,43.285714
EPHA10,43.285714
COL11A2,43.285714
ANKRD50,43.285714
SLC6A7,43.142857
RECQL,43.142857
LOC389895,43.142857
LCLAT1,43.142857
HNRNPH1,43.142857
GOLT1B,43.142857
DCAF10,43.142857
CTF1,43.142857
BCL7C,43.142857
TMEM184B,43.0
PCDHGB5,43.0
PCDHGB4,43.0
PCDHGA9,43.0
PCDHGA8,43.0
MFF,43.0
JPH2,43.0
GFOD2,43.0
ELF3,43.0
EIF3E,43.0
DENND4A,43.0
C11orf86,43.0
TFE3,42.857143
SSBP2,42.857143
METTL9,42.857143
IFFO2,42.857143
ANKRD6,42.857143
SNTB1,42.714286
SLC4A7,42.714286
PIP4K2A,42.714286
HNRNPR,42.714286
ETV5,42.714286
ENPEP,42.714286
CLIC6,42.714286
B3GNT5,42.714286
RPL19,42.571428999999995
LGALS7,42.571428999999995
KLHDC7A,42.571428999999995
FAM71A,42.571428999999995
DNM3,42.571428999999995
CLTA,42.571428999999995
CACNB1,42.571428999999995
ATG9B,42.571428999999995
ABCB8,42.571428999999995
SMARCC1,42.428571000000005
SERPINA1,42.428571000000005
NFE2,42.428571000000005
LMO4,42.428571000000005
CBX2,42.428571000000005
ZNF71,42.285714
OR5H6,42.285714
EPHB1,42.285714
C9orf16,42.285714
YWHAH,42.142857
SOX17,42.142857
MT1X,42.142857
MT1H,42.142857
MT1G,42.142857
MSANTD4,42.142857
FOXK2,42.142857
C22orf24,42.142857
ZNF662,42.0
TNNT1,42.0
TNNI3,42.0
PIWIL1,42.0
PHF19,42.0
OTUD6B,42.0
MGAT5B,42.0
IL22RA2,42.0
FZD6,42.0
CYP19A1,42.0
ALAD,42.0
AKT2,42.0
STK32C,41.857143
NSMCE4A,41.857143
MYLK2,41.857143
LRRC27,41.857143
CNNM2,41.857143
TLR1,41.714286
RER1,41.714286
PLEKHA2,41.714286
OTOF,41.714286
MORN1,41.714286
KXD1,41.714286
IL15,41.714286
FJX1,41.714286
STAG3,41.571428999999995
PDE1C,41.571428999999995
P2RY4,41.571428999999995
IKBKB,41.571428999999995
GPR3,41.571428999999995
GPC2,41.571428999999995
AMN1,41.571428999999995
PRIMPOL,41.428571000000005
NEK3,41.428571000000005
NAGLU,41.428571000000005
FOXB1,41.428571000000005
CASP3,41.428571000000005
CACHD1,41.428571000000005
AKNA,41.428571000000005
RGS8,41.285714
NPR1,41.285714
ILF2,41.285714
DAG1,41.285714
BAMBI,41.285714
VSTM5,41.142857
VGF,41.142857
SERPINF1,41.142857
PLEKHB1,41.142857
EIF4EBP1,41.142857
DDR1,41.142857
DAPK3,41.142857
CITED2,41.142857
HOXC5,41.0
CLEC4A,41.0
ZNF177,40.857143
SLC22A24,40.857143
NHLH1,40.857143
KRTAP5-5,40.857143
SEMA4C,40.714286
SDK2,40.714286
ORC2,40.714286
METTL21C,40.714286
CA6,40.714286
ZFYVE9,40.571428999999995
SLCO4C1,40.571428999999995
PSAT1,40.571428999999995
HHLA2,40.571428999999995
ADNP2,40.571428999999995
ABR,40.571428999999995
ZNF365,40.428571000000005
