Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
SHISA3	22.714286	0	0	0	0	0	159	0	0
PAK1IP1	22.714286	0	0	0	0	159	0	0	0
P2RY12	22.714286	0	0	0	0	0	159	0	0
NEK9	22.714286	0	0	0	0	159	0	0	0
MRE11	22.714286	0	0	0	0	159	0	0	0
LZTS2	22.714286	0	0	0	0	159	0	0	0
HRG	22.714286	0	0	0	0	159	0	0	0
GLUD2	22.714286	0	0	0	0	159	0	0	0
FAM168A	22.714286	0	0	0	0	80	79	0	0
EYA2	22.714286	0	0	0	0	159	0	0	0
DUSP9	22.714286	0	0	0	0	159	0	0	0
C6orf52	22.714286	0	0	0	0	159	0	0	0
C2orf81	22.714286	0	0	0	0	159	0	0	0
BAZ1B	22.714286	0	0	0	0	159	0	0	0
ANKRD49	22.714286	0	0	0	0	159	0	0	0
AFP	22.714286	0	0	159	0	0	0	0	0
TTC16	22.571429	0	158	0	0	0	0	0	0
TPX2	22.571429	0	0	0	0	158	0	0	0
THY1	22.571429	0	158	0	0	0	0	0	0
SLC25A52	22.571429	0	0	0	0	158	0	0	0
SLC15A2	22.571429	0	0	0	0	158	0	0	0
RAB40B	22.571429	0	0	0	0	158	0	0	0
PTRH1	22.571429	0	158	0	0	0	0	0	0
PTPRB	22.571429	0	0	0	0	158	0	0	0
PRR36	22.571429	0	0	0	0	158	0	0	0
PDPN	22.571429	0	0	0	0	158	0	0	0
LONRF1	22.571429	0	0	0	0	158	0	0	0
HTRA3	22.571429	0	0	0	0	0	158	0	0
HMX3	22.571429	0	0	0	0	158	0	0	0
HBG2	22.571429	0	0	0	0	158	0	0	0
HBG1	22.571429	0	0	0	0	158	0	0	0
H2BU1	22.571429	0	0	0	0	158	0	0	0
H2AW	22.571429	0	0	0	0	158	0	0	0
DYNLT1	22.571429	0	0	0	0	158	0	0	0
CTLA4	22.571429	0	0	158	0	0	0	0	0
CRYBA1	22.571429	0	0	0	0	158	0	0	0
CFAP157	22.571429	0	158	0	0	0	0	0	0
C18orf25	22.571429	0	0	0	0	158	0	0	0
BMP15	22.571429	0	0	0	0	158	0	0	0
ZEB2	22.428571	0	0	0	0	157	0	0	0
TPM4	22.428571	0	0	0	0	157	0	0	0
TMEM123	22.428571	0	0	0	0	157	0	0	0
TMC1	22.428571	0	0	0	0	157	0	0	0
TEX2	22.428571	0	0	0	0	157	0	0	0
SYT17	22.428571	0	0	0	0	157	0	0	0
SIRT6	22.428571	0	0	0	0	157	0	0	0
MYF6	22.428571	0	0	0	0	157	0	0	0
MYF5	22.428571	0	0	0	0	157	0	0	0
MAP6D1	22.428571	0	0	0	0	157	0	0	0
KDR	22.428571	0	0	0	0	157	0	0	0
JADE1	22.428571	0	0	0	0	157	0	0	0
FOXI3	22.428571	0	0	0	0	157	0	0	0
CDH1	22.428571	0	0	0	0	157	0	0	0
C20orf141	22.428571	0	0	0	0	157	0	0	0
BNIP3	22.428571	0	0	0	0	157	0	0	0
ARHGEF17	22.428571	0	0	0	0	157	0	0	0
ANKRD24	22.428571	0	0	0	0	157	0	0	0
ADTRP	22.428571	0	0	0	0	157	0	0	0
ACE	22.428571	0	0	0	0	157	0	0	0
ZNF574	22.285714	0	0	0	0	156	0	0	0
SLITRK3	22.285714	0	0	0	0	156	0	0	0
SLC19A1	22.285714	0	0	0	0	156	0	0	0
SDF4	22.285714	0	156	0	0	0	0	0	0
POLE3	22.285714	0	0	0	0	156	0	0	0
PANK4	22.285714	0	0	0	0	156	0	0	0
MAP2K7	22.285714	0	0	0	0	156	0	0	0
MANBAL	22.285714	0	0	0	0	156	0	0	0
LOC101929372	22.285714	0	0	0	0	156	0	0	0
HES5	22.285714	0	0	0	0	156	0	0	0
GRIK5	22.285714	0	0	0	0	156	0	0	0
C9orf43	22.285714	0	0	0	0	156	0	0	0
B3GALT6	22.285714	0	156	0	0	0	0	0	0
TEAD4	22.142857	0	0	0	0	155	0	0	0
SMC5	22.142857	0	0	0	0	155	0	0	0
RBMX	22.142857	0	0	0	0	155	0	0	0
RBM15B	22.142857	0	155	0	0	0	0	0	0
MANF	22.142857	0	155	0	0	0	0	0	0
KLRG2	22.142857	0	0	0	0	155	0	0	0
KCTD14	22.142857	0	0	0	0	155	0	0	0
HPS5	22.142857	0	0	0	0	155	0	0	0
GZMK	22.142857	0	0	0	0	155	0	0	0
GTF2H1	22.142857	0	0	0	0	155	0	0	0
FZD4	22.142857	0	0	0	0	155	0	0	0
FRAS1	22.142857	0	0	0	0	155	0	0	0
TAL1	22.000000	0	0	0	0	154	0	0	0
STAMBP	22.000000	0	154	0	0	0	0	0	0
SPAG11A	22.000000	0	0	0	0	154	0	0	0
SINHCAF	22.000000	0	0	0	0	154	0	0	0
SERPINB11	22.000000	0	0	0	0	154	0	0	0
RNF216	22.000000	0	0	0	0	154	0	0	0
RNF20	22.000000	0	0	0	0	154	0	0	0
PELI3	22.000000	0	0	0	0	154	0	0	0
MYO1B	22.000000	0	0	0	0	154	0	0	0
MUC15	22.000000	0	0	0	0	154	0	0	0
MRGPRX2	22.000000	0	0	0	0	154	0	0	0
MPHOSPH10	22.000000	0	0	0	0	154	0	0	0
MMD	22.000000	0	0	0	0	154	0	0	0
MCEE	22.000000	0	0	0	0	154	0	0	0
GNAI1	22.000000	0	0	154	0	0	0	0	0
EFHD2	22.000000	0	0	154	0	0	0	0	0
DTNB	22.000000	0	0	0	0	154	0	0	0
DPP3	22.000000	0	0	0	0	154	0	0	0
DOCK11	22.000000	0	0	0	0	154	0	0	0
DHRS4L2	22.000000	0	0	0	0	83	71	0	0
DEFB104B	22.000000	0	0	0	0	154	0	0	0
DEFB104A	22.000000	0	0	0	0	154	0	0	0
DAPL1	22.000000	0	0	0	0	154	0	0	0
WFDC2	21.857143	0	0	0	0	153	0	0	0
TM2D1	21.857143	0	0	0	0	153	0	0	0
SYT14	21.857143	0	0	0	0	153	0	0	0
SERPINA1	21.857143	0	0	0	0	153	0	0	0
PLEC	21.857143	0	0	0	0	153	0	0	0
NFKBIA	21.857143	0	0	0	0	153	0	0	0
NAA11	21.857143	0	0	153	0	0	0	0	0
LRRC15	21.857143	0	0	0	0	153	0	0	0
ITGA7	21.857143	0	0	0	0	153	0	0	0
IDH3B	21.857143	0	0	0	0	153	0	0	0
ERCC6L2	21.857143	0	0	0	0	153	0	0	0
DDX58	21.857143	0	0	153	0	0	0	0	0
DARS2	21.857143	0	153	0	0	0	0	0	0
CYC1	21.857143	0	0	0	0	153	0	0	0
CTH	21.857143	0	0	0	0	153	0	0	0
CENPL	21.857143	0	153	0	0	0	0	0	0
AFMID	21.857143	0	0	0	0	153	0	0	0
SPRYD4	21.714286	0	0	0	0	152	0	0	0
SF1	21.714286	0	0	0	0	152	0	0	0
SAA2-SAA4	21.714286	0	0	0	0	152	0	0	0
SAA2	21.714286	0	0	0	0	152	0	0	0
QTRT1	21.714286	0	152	0	0	0	0	0	0
PYGM	21.714286	0	0	0	0	152	0	0	0
PLA2R1	21.714286	0	0	0	0	152	0	0	0
OR6F1	21.714286	0	0	0	0	0	152	0	0
ONECUT1	21.714286	0	0	0	0	152	0	0	0
MIP	21.714286	0	0	0	0	152	0	0	0
IPP	21.714286	0	0	0	0	152	0	0	0
FAM53C	21.714286	0	0	0	0	152	0	0	0
EZR	21.714286	0	0	0	0	152	0	0	0
DUT	21.714286	0	0	0	0	152	0	0	0
CDC25C	21.714286	0	0	0	0	152	0	0	0
CCDC182	21.714286	0	152	0	0	0	0	0	0
CACNA1G	21.714286	0	0	0	0	152	0	0	0
ATF7-NPFF	21.714286	0	0	0	0	152	0	0	0
ATF7	21.714286	0	0	0	0	152	0	0	0
ZCCHC14	21.571429	0	0	0	0	151	0	0	0
TNFAIP2	21.571429	0	0	0	0	151	0	0	0
SMNDC1	21.571429	0	0	0	0	151	0	0	0
SEMA6A	21.571429	0	0	0	0	151	0	0	0
SEC16B	21.571429	0	0	0	151	0	0	0	0
PDE4A	21.571429	0	0	0	0	151	0	0	0
NDUFS1	21.571429	0	0	0	0	151	0	0	0
FAM214A	21.571429	0	0	0	0	151	0	0	0
EEF1B2	21.571429	0	0	0	0	151	0	0	0
CDC37	21.571429	0	0	0	0	151	0	0	0
BCAS4	21.571429	0	0	0	0	151	0	0	0
ACER2	21.571429	0	0	0	0	151	0	0	0
ZNF655	21.428571	0	0	0	0	150	0	0	0
ZDHHC11B	21.428571	0	0	0	0	150	0	0	0
WDR45	21.428571	0	0	0	0	150	0	0	0
TREML2	21.428571	0	0	0	0	150	0	0	0
TREML1	21.428571	0	0	0	0	150	0	0	0
TREM2	21.428571	0	0	0	0	150	0	0	0
TNFAIP8L2-SCNM1	21.428571	0	0	0	0	150	0	0	0
TNFAIP8L2	21.428571	0	0	0	0	150	0	0	0
TEX44	21.428571	0	0	0	0	150	0	0	0
SPOUT1	21.428571	0	0	0	0	150	0	0	0
SPINT2	21.428571	0	0	0	0	150	0	0	0
SPAG1	21.428571	0	0	0	0	150	0	0	0
SNAPC4	21.428571	0	0	0	0	150	0	0	0
SLC25A5	21.428571	0	0	0	0	150	0	0	0
SEPHS1	21.428571	0	0	0	0	150	0	0	0
SDC1	21.428571	0	0	0	0	150	0	0	0
SCML2	21.428571	0	0	0	0	150	0	0	0
RGR	21.428571	0	0	0	0	150	0	0	0
PSMA3	21.428571	0	150	0	0	0	0	0	0
PPP1R7	21.428571	0	0	0	0	150	0	0	0
PPP1R14A	21.428571	0	0	0	0	150	0	0	0
POLR2K	21.428571	0	0	0	0	150	0	0	0
PMPCA	21.428571	0	0	0	0	150	0	0	0
PDE7A	21.428571	0	0	0	0	150	0	0	0
PCOLCE	21.428571	0	0	0	0	150	0	0	0
PASK	21.428571	0	0	0	0	150	0	0	0
PARP6	21.428571	0	0	0	0	150	0	0	0
NPPC	21.428571	0	0	0	0	150	0	0	0
NLRP3	21.428571	0	0	0	0	150	0	0	0
NHSL2	21.428571	0	0	0	0	150	0	0	0
NAALADL1	21.428571	0	0	0	0	150	0	0	0
MYLK	21.428571	0	0	0	0	150	0	0	0
MYD88	21.428571	0	0	0	0	150	0	0	0
MSL1	21.428571	0	0	0	0	150	0	0	0
MOSPD3	21.428571	0	0	0	0	150	0	0	0
MEX3C	21.428571	0	0	0	0	150	0	0	0
LRIT1	21.428571	0	0	0	0	150	0	0	0
KYAT1	21.428571	0	0	0	0	150	0	0	0
HSPB7	21.428571	0	0	0	0	150	0	0	0
HSFX4	21.428571	0	0	0	0	150	0	0	0
H3Y1	21.428571	0	0	0	0	150	0	0	0
GPR42	21.428571	0	150	0	0	0	0	0	0
GOLGA6L3	21.428571	0	0	0	0	150	0	0	0
GDPD5	21.428571	0	0	0	0	0	0	150	0
FHIT	21.428571	0	0	0	0	150	0	0	0
FATE1	21.428571	0	0	0	0	150	0	0	0
FAM200A	21.428571	0	0	0	0	150	0	0	0
FAM189A1	21.428571	0	0	0	0	150	0	0	0
EOLA2	21.428571	0	0	0	0	150	0	0	0
ENTR1	21.428571	0	0	0	0	150	0	0	0
DOCK9	21.428571	0	0	0	0	150	0	0	0
DFFB	21.428571	0	0	0	0	150	0	0	0
DAOA	21.428571	0	0	0	0	150	0	0	0
CTF1	21.428571	0	0	0	0	150	0	0	0
CNTNAP3B	21.428571	0	0	0	0	150	0	0	0
CNGA2	21.428571	0	0	0	0	150	0	0	0
CLCNKA	21.428571	0	0	0	0	150	0	0	0
CEP350	21.428571	0	0	0	150	0	0	0	0
CEP104	21.428571	0	0	0	0	150	0	0	0
CDKN3	21.428571	0	0	0	0	150	0	0	0
CCPG1	21.428571	0	0	0	0	150	0	0	0
CCDC126	21.428571	0	0	0	0	150	0	0	0
CBLB	21.428571	0	0	0	0	150	0	0	0
CASK	21.428571	0	0	0	0	150	0	0	0
CACNG6	21.428571	0	0	0	0	150	0	0	0
C1orf167	21.428571	0	0	0	0	150	0	0	0
C15orf65	21.428571	0	0	0	0	150	0	0	0
BCL7C	21.428571	0	0	0	0	150	0	0	0
ATXN7	21.428571	0	0	0	0	150	0	0	0
AMBP	21.428571	0	0	0	0	150	0	0	0
ALDH4A1	21.428571	0	0	0	0	150	0	0	0
AGTR2	21.428571	0	0	0	0	150	0	0	0
ACAA1	21.428571	0	0	0	0	150	0	0	0
TSTD3	21.285714	0	0	0	0	149	0	0	0
TRPM1	21.285714	0	0	0	0	149	0	0	0
TNS2	21.285714	0	0	0	0	149	0	0	0
TFAP4	21.285714	0	0	0	0	87	62	0	0
SYT16	21.285714	0	0	0	0	149	0	0	0
SMAD2	21.285714	0	0	0	0	149	0	0	0
RLIM	21.285714	0	0	0	0	149	0	0	0
PRKCQ	21.285714	0	0	0	0	149	0	0	0
OXCT2	21.285714	0	0	0	0	149	0	0	0
OR2V1	21.285714	0	0	0	0	149	0	0	0
NGB	21.285714	0	0	0	0	149	0	0	0
LHB	21.285714	0	0	0	0	149	0	0	0
HNRNPA0	21.285714	0	0	0	0	149	0	0	0
FBN3	21.285714	0	0	0	0	149	0	0	0
DCAF5	21.285714	0	0	0	0	149	0	0	0
CHRNE	21.285714	0	0	0	0	149	0	0	0
CGB3	21.285714	0	0	0	0	149	0	0	0
C17orf107	21.285714	0	0	0	0	149	0	0	0
ADSS2	21.285714	0	0	0	0	149	0	0	0
USP7	21.142857	0	0	0	0	148	0	0	0
TBC1D22A	21.142857	0	0	0	0	148	0	0	0
SH3BGRL2	21.142857	0	0	0	0	148	0	0	0
PSME4	21.142857	0	0	0	0	148	0	0	0
MST1R	21.142857	0	0	0	0	148	0	0	0
LCMT2	21.142857	0	0	0	0	148	0	0	0
KLK9	21.142857	0	0	0	0	148	0	0	0
KLK8	21.142857	0	0	0	0	148	0	0	0
IRS4	21.142857	0	0	0	0	148	0	0	0
IPO11	21.142857	0	0	0	0	148	0	0	0
FAM117B	21.142857	0	0	0	0	58	90	0	0
DIMT1	21.142857	0	0	0	0	148	0	0	0
CTSK	21.142857	0	0	0	0	148	0	0	0
COL7A1	21.142857	0	0	0	0	148	0	0	0
COL23A1	21.142857	0	0	0	0	148	0	0	0
CNNM1	21.142857	0	0	0	0	148	0	0	0
CCND2	21.142857	0	0	0	0	148	0	0	0
ASAH1	21.142857	0	0	0	0	148	0	0	0
ADAL	21.142857	0	0	0	0	148	0	0	0
ACYP2	21.142857	0	0	0	0	148	0	0	0
TXNDC12	21.000000	0	0	0	0	147	0	0	0
TIMELESS	21.000000	0	0	0	0	147	0	0	0
RTN4R	21.000000	0	0	0	0	147	0	0	0
NXPH3	21.000000	0	0	0	0	147	0	0	0
KLRD1	21.000000	0	0	0	0	147	0	0	0
GPRC6A	21.000000	0	0	0	0	147	0	0	0
DYNAP	21.000000	0	0	0	0	0	0	147	0
CXCL2	21.000000	0	0	0	0	147	0	0	0
CDC42EP2	21.000000	0	0	0	0	147	0	0	0
BTF3L4	21.000000	0	0	0	0	147	0	0	0
BCAP31	21.000000	0	0	0	0	147	0	0	0
ARGFX	21.000000	0	0	0	0	147	0	0	0
ADAMTS17	21.000000	0	0	0	0	147	0	0	0
ACTL6A	21.000000	0	0	0	0	147	0	0	0
ABCD1	21.000000	0	0	0	0	147	0	0	0
ZNF136	20.857143	0	0	0	0	146	0	0	0
TROAP	20.857143	0	0	0	0	146	0	0	0
TMEM82	20.857143	0	0	0	0	146	0	0	0
TASOR	20.857143	0	0	0	0	146	0	0	0
SLC25A34	20.857143	0	0	0	0	146	0	0	0
SLC16A12	20.857143	0	0	0	0	146	0	0	0
PHACTR3	20.857143	0	0	0	0	146	0	0	0
MRPS10	20.857143	0	146	0	0	0	0	0	0
FCHSD2	20.857143	0	0	0	0	146	0	0	0
FCAMR	20.857143	0	0	0	0	146	0	0	0
DUSP15	20.857143	0	0	0	0	146	0	0	0
CAMK1	20.857143	0	0	0	0	146	0	0	0
ZNF613	20.714286	0	145	0	0	0	0	0	0
UBE2L3	20.714286	0	0	0	0	145	0	0	0
TRABD2B	20.714286	0	0	0	0	145	0	0	0
TBX22	20.714286	0	0	0	0	145	0	0	0
TATDN3	20.714286	0	145	0	0	0	0	0	0
SEC24C	20.714286	0	0	0	0	0	0	145	0
RIMBP3C	20.714286	0	0	0	0	145	0	0	0
RIMBP3B	20.714286	0	0	0	0	145	0	0	0
OSBPL2	20.714286	0	0	0	0	145	0	0	0
NSL1	20.714286	0	145	0	0	0	0	0	0
NDUFV2	20.714286	0	0	0	0	145	0	0	0
MB21D2	20.714286	0	0	0	0	145	0	0	0
ITPR3	20.714286	0	0	0	0	145	0	0	0
IDH1	20.714286	0	0	0	0	145	0	0	0
GCH1	20.714286	0	0	0	0	145	0	0	0
ERG	20.714286	0	0	0	0	145	0	0	0
CNTN2	20.714286	0	0	0	0	145	0	0	0
CLEC7A	20.714286	0	0	0	0	145	0	0	0
CCDC153	20.714286	0	0	0	0	145	0	0	0
CBL	20.714286	0	0	0	0	145	0	0	0
ATP6V0E2	20.714286	0	0	145	0	0	0	0	0
ADIPOQ	20.714286	0	0	0	0	145	0	0	0
ACTB	20.714286	0	0	0	0	145	0	0	0
ZNF275	20.571429	0	0	0	0	144	0	0	0
UBE2D1	20.571429	0	0	0	0	144	0	0	0
TGM2	20.571429	0	0	0	0	144	0	0	0
TBC1D31	20.571429	0	0	0	0	144	0	0	0
SZT2	20.571429	0	0	0	0	144	0	0	0
SLITRK4	20.571429	0	0	0	0	144	0	0	0
RTKN	20.571429	0	0	0	0	144	0	0	0
RHNO1	20.571429	0	0	0	0	144	0	0	0
PNMA6F	20.571429	0	0	0	0	144	0	0	0
PHF20	20.571429	0	0	0	0	144	0	0	0
OPN3	20.571429	0	0	0	0	144	0	0	0
MED8	20.571429	0	0	0	0	144	0	0	0
FOXM1	20.571429	0	0	0	0	144	0	0	0
DGCR8	20.571429	0	0	0	0	144	0	0	0
CHML	20.571429	0	0	0	0	144	0	0	0
CALB2	20.571429	0	0	0	0	144	0	0	0
C18orf63	20.571429	0	0	0	0	0	144	0	0
BNIP5	20.571429	0	0	0	0	144	0	0	0
ARHGEF28	20.571429	0	0	0	0	144	0	0	0
ZNF749	20.428571	0	0	0	0	143	0	0	0
ZFP62	20.428571	0	0	0	0	143	0	0	0
TRHDE	20.428571	0	0	0	0	143	0	0	0
TOP1MT	20.428571	0	0	0	0	143	0	0	0
OSCP1	20.428571	0	0	0	0	143	0	0	0
MYO1F	20.428571	0	0	0	0	143	0	0	0
INKA2	20.428571	0	0	0	0	143	0	0	0
ING2	20.428571	0	0	0	0	143	0	0	0
EVX1	20.428571	0	0	0	0	143	0	0	0
DNM1L	20.428571	0	0	0	0	143	0	0	0
DDX20	20.428571	0	0	0	0	143	0	0	0
CFAP36	20.428571	0	0	0	0	143	0	0	0
CEACAM19	20.428571	0	0	0	0	143	0	0	0
CDCA7L	20.428571	0	0	0	0	143	0	0	0
BTC	20.428571	0	0	0	0	143	0	0	0
B3GNT7	20.428571	0	0	0	0	0	143	0	0
ADAMTS10	20.428571	0	0	0	0	143	0	0	0
ZNF708	20.285714	0	0	0	0	142	0	0	0
ZNF124	20.285714	0	0	0	0	142	0	0	0
UTP11	20.285714	0	0	0	0	142	0	0	0
USP3	20.285714	0	0	0	0	142	0	0	0
USP28	20.285714	0	0	0	0	142	0	0	0
UCHL5	20.285714	0	0	0	0	142	0	0	0
UBOX5	20.285714	0	0	0	0	142	0	0	0
TXK	20.285714	0	0	0	0	142	0	0	0
SYNDIG1	20.285714	0	0	0	0	142	0	0	0
ST3GAL1	20.285714	0	0	0	0	142	0	0	0
SPDYE5	20.285714	0	0	0	0	142	0	0	0
SOWAHD	20.285714	0	0	0	0	142	0	0	0
SMU1	20.285714	0	0	0	0	142	0	0	0
RO60	20.285714	0	0	0	0	142	0	0	0
PXDN	20.285714	0	0	0	0	142	0	0	0
PTP4A1	20.285714	0	0	0	0	142	0	0	0
PLEKHM3	20.285714	0	0	0	0	142	0	0	0
PEX16	20.285714	0	0	0	0	142	0	0	0
NPR1	20.285714	0	0	0	0	142	0	0	0
NOL10	20.285714	0	0	0	0	142	0	0	0
NEDD4L	20.285714	0	0	0	0	142	0	0	0
LARGE2	20.285714	0	0	0	0	142	0	0	0
KRT15	20.285714	0	0	0	0	142	0	0	0
ILF2	20.285714	0	0	0	0	142	0	0	0
IKZF1	20.285714	0	0	0	0	142	0	0	0
FASTKD5	20.285714	0	0	0	0	142	0	0	0
CILP	20.285714	0	0	0	0	142	0	0	0
C18orf21	20.285714	0	0	0	0	142	0	0	0
ARL4C	20.285714	0	0	0	0	142	0	0	0
XKR7	20.142857	0	0	0	0	141	0	0	0
TTC7A	20.142857	0	0	0	0	141	0	0	0
TDRD5	20.142857	0	0	0	0	141	0	0	0
SCAMP2	20.142857	0	0	0	0	141	0	0	0
SARS2	20.142857	0	0	0	0	141	0	0	0
PGM5	20.142857	0	0	0	0	141	0	0	0
NANP	20.142857	0	0	0	0	141	0	0	0
MRPS12	20.142857	0	0	0	0	141	0	0	0
MCFD2	20.142857	0	0	0	0	141	0	0	0
LYZL2	20.142857	0	0	0	0	141	0	0	0
FSTL3	20.142857	0	0	0	0	141	0	0	0
FGFBP2	20.142857	0	0	0	0	141	0	0	0
DEFB121	20.142857	0	0	0	0	141	0	0	0
CCNYL1	20.142857	0	0	0	0	141	0	0	0
CAPN5	20.142857	0	141	0	0	0	0	0	0
AKAP12	20.142857	0	0	0	0	141	0	0	0
TTL	20.000000	0	0	0	0	140	0	0	0
SMURF1	20.000000	0	0	0	0	140	0	0	0
SENP8	20.000000	0	0	0	0	140	0	0	0
SEH1L	20.000000	0	0	0	0	140	0	0	0
PRKCI	20.000000	0	0	0	0	140	0	0	0
NYNRIN	20.000000	0	0	0	0	140	0	0	0
MYO9A	20.000000	0	0	0	0	140	0	0	0
MND1	20.000000	0	0	0	0	0	0	140	0
MED30	20.000000	0	0	0	0	140	0	0	0
LRP5	20.000000	0	0	0	0	140	0	0	0
FAM160B1	20.000000	0	0	0	0	140	0	0	0
FAM110A	20.000000	0	0	0	0	140	0	0	0
DENND1C	20.000000	0	0	0	0	140	0	0	0
CLCC1	20.000000	0	0	0	0	140	0	0	0
CDC42BPA	20.000000	0	0	0	0	140	0	0	0
CD27	20.000000	0	0	0	0	0	140	0	0
ZNF81	19.857143	0	139	0	0	0	0	0	0
TUB	19.857143	0	0	0	0	139	0	0	0
TFG	19.857143	0	0	0	0	139	0	0	0
SUSD6	19.857143	0	0	0	0	139	0	0	0
NPRL3	19.857143	0	0	0	0	139	0	0	0
LRRC70	19.857143	0	0	0	0	139	0	0	0
KMO	19.857143	0	0	0	0	139	0	0	0
HDAC4	19.857143	0	0	0	0	139	0	0	0
FLYWCH2	19.857143	0	0	0	0	139	0	0	0
FABP6	19.857143	0	0	0	0	139	0	0	0
CRISPLD2	19.857143	0	0	0	0	139	0	0	0
C5orf63	19.857143	0	0	0	0	139	0	0	0
C2CD5	19.857143	0	0	0	0	139	0	0	0
ANKRD36C	19.857143	0	0	0	0	139	0	0	0
AGPAT2	19.857143	0	0	0	0	139	0	0	0
ZNHIT3	19.714286	0	0	0	0	138	0	0	0
ZBTB39	19.714286	0	0	0	0	138	0	0	0
YPEL3	19.714286	0	0	0	0	138	0	0	0
URB2	19.714286	0	0	0	0	138	0	0	0
UGT1A7	19.714286	0	0	0	0	138	0	0	0
UGT1A6	19.714286	0	0	0	0	138	0	0	0
UCHL3	19.714286	0	0	0	0	138	0	0	0
TSC22D3	19.714286	0	0	0	0	138	0	0	0
TRIM7	19.714286	0	0	0	0	138	0	0	0
TPTE2	19.714286	0	0	0	0	138	0	0	0
TBX6	19.714286	0	0	0	0	138	0	0	0
TAF5L	19.714286	0	0	0	0	138	0	0	0
TAC3	19.714286	0	0	0	0	138	0	0	0
STK32B	19.714286	0	0	0	0	138	0	0	0
STAM2	19.714286	0	0	0	0	138	0	0	0
SPOP	19.714286	0	0	0	0	138	0	0	0
SMIM17	19.714286	0	0	0	0	138	0	0	0
SLBP	19.714286	0	0	0	0	138	0	0	0
S100A8	19.714286	0	0	0	0	138	0	0	0
S100A5	19.714286	0	0	0	0	138	0	0	0
S100A4	19.714286	0	0	0	0	138	0	0	0
S100A3	19.714286	0	0	0	0	138	0	0	0
RGL4	19.714286	0	0	0	0	138	0	0	0
RASGRP4	19.714286	0	0	0	0	138	0	0	0
POMZP3	19.714286	0	0	0	0	138	0	0	0
PLK2	19.714286	0	0	0	0	138	0	0	0
PER3	19.714286	0	0	0	0	138	0	0	0
ORMDL3	19.714286	0	0	0	0	138	0	0	0
OR10H2	19.714286	0	0	0	0	138	0	0	0
NTNG2	19.714286	0	0	0	0	138	0	0	0
MYH3	19.714286	0	0	0	0	138	0	0	0
MPIG6B	19.714286	0	0	0	0	138	0	0	0
MGRN1	19.714286	0	0	0	0	138	0	0	0
MGAT3	19.714286	0	0	0	0	138	0	0	0
LY6G6D	19.714286	0	0	0	0	138	0	0	0
LY6G6C	19.714286	0	0	0	0	138	0	0	0
LOC645202	19.714286	0	0	0	0	138	0	0	0
LOC112268354	19.714286	0	0	0	0	138	0	0	0
LOC100132202	19.714286	0	0	0	0	138	0	0	0
KNL1	19.714286	0	72	0	0	66	0	0	0
KLHL35	19.714286	0	0	0	0	138	0	0	0
KIT	19.714286	0	0	0	0	138	0	0	0
KIR3DL1	19.714286	0	0	0	0	138	0	0	0
KIR2DL4	19.714286	0	0	0	0	138	0	0	0
IL5	19.714286	0	0	0	0	138	0	0	0
HLX	19.714286	0	0	0	0	138	0	0	0
H3Y2	19.714286	0	0	0	0	138	0	0	0
GSDMB	19.714286	0	0	0	0	138	0	0	0
GPR155	19.714286	0	0	0	0	138	0	0	0
FPR2	19.714286	0	0	0	0	138	0	0	0
FEV	19.714286	0	0	0	0	138	0	0	0
EXOC3L2	19.714286	0	0	0	0	138	0	0	0
DYRK1B	19.714286	0	0	0	0	138	0	0	0
DIPK1A	19.714286	0	0	0	0	138	0	0	0
CXCR1	19.714286	0	0	0	0	138	0	0	0
CRYBA2	19.714286	0	0	0	0	138	0	0	0
COMMD6	19.714286	0	0	0	0	138	0	0	0
CAVIN4	19.714286	0	0	0	0	138	0	0	0
C17orf50	19.714286	0	138	0	0	0	0	0	0
BTBD1	19.714286	0	0	0	0	138	0	0	0
BCL9L	19.714286	0	0	0	0	138	0	0	0
BCL11B	19.714286	0	0	0	0	138	0	0	0
ATP6V0E1	19.714286	0	0	0	0	138	0	0	0
ARL9	19.714286	0	0	0	0	138	0	0	0
ALG10	19.714286	0	0	0	0	138	0	0	0
AKT1	19.714286	0	0	0	0	138	0	0	0
ADH1C	19.714286	0	0	0	0	138	0	0	0
ZNF518A	19.571429	0	0	0	0	137	0	0	0
TRMT44	19.571429	0	0	0	0	137	0	0	0
TMEM43	19.571429	0	0	0	0	137	0	0	0
TECR	19.571429	0	0	0	0	137	0	0	0
SPRR2F	19.571429	0	0	0	0	137	0	0	0
SPOCK2	19.571429	0	0	0	0	137	0	0	0
SOD3	19.571429	0	0	0	0	137	0	0	0
PURA	19.571429	0	0	0	0	137	0	0	0
PID1	19.571429	0	0	0	0	0	137	0	0
PHYHD1	19.571429	0	0	0	0	137	0	0	0
PGLYRP3	19.571429	0	0	0	0	137	0	0	0
NSFL1C	19.571429	0	137	0	0	0	0	0	0
LCP2	19.571429	0	0	0	0	137	0	0	0
KMT2E	19.571429	0	0	0	0	137	0	0	0
H3C3	19.571429	0	0	0	0	137	0	0	0
H1-2	19.571429	0	0	0	0	137	0	0	0
FMO4	19.571429	0	0	0	0	137	0	0	0
FAM110B	19.571429	0	0	0	0	137	0	0	0
